ep,return,steps,corr_frac,pol_loss,val_loss,entropy,smooth_return
977,-44.0,112,0.07142857142857142,-0.6080563068389893,157.9368438720703,4.881340980529785,-81.12402977585508
978,-108.0,300,0.09333333333333334,-0.09143120050430298,375.5890197753906,3.5467705726623535,-82.46782828706233
979,-52.5,186,0.14516129032258066,-0.1644345074892044,147.12635803222656,3.0051443576812744,-80.96943687270921
980,-118.5,300,0.07,-0.4124191999435425,424.09674072265625,3.119150400161743,-82.84596502907374
981,-82.5,300,0.15,0.13421966135501862,241.56178283691406,3.1695597171783447,-82.82866677762004
982,-86.0,205,0.05365853658536585,-0.27677813172340393,330.0904235839844,3.449788808822632,-82.98723343873904
983,-70.5,300,0.17666666666666667,0.0390351377427578,167.05113220214844,2.4880967140197754,-82.36287176680209
984,-112.5,300,0.08333333333333333,-0.15770311653614044,350.5687561035156,2.8260629177093506,-83.86972817846198
985,-83.0,199,0.05527638190954774,-0.39762982726097107,331.398681640625,3.2103302478790283,-83.82624176953888
986,-96.0,300,0.12,0.02866423688828945,280.6744384765625,2.45751690864563,-84.43492968106193
987,-42.0,300,0.24,-0.2620444595813751,93.66653442382812,2.879901885986328,-82.31318319700883
988,-132.0,300,0.04,0.1750224381685257,544.0569458007812,3.8224306106567383,-84.79752403715837
989,-63.0,300,0.19333333333333333,-0.43457046151161194,181.1983642578125,2.491295576095581,-83.70764783530045
990,-132.0,300,0.04,0.43224772810935974,579.5772705078125,4.323291301727295,-86.12226544353541
991,26.0,56,0.6428571428571429,-0.2664930820465088,70.40184783935547,1.523098111152649,-80.51615217135864
992,-33.0,138,0.17391304347826086,-0.28930243849754333,51.94436264038086,3.404978036880493,-78.14034456279072
993,-84.0,300,0.14666666666666667,-0.19891497492790222,249.7686004638672,3.915884256362915,-78.43332733465118
994,-138.0,300,0.02666666666666667,0.22262446582317352,627.6373291015625,5.0582098960876465,-81.41166096791862
995,-73.5,300,0.17,-0.41722121834754944,197.69166564941406,3.084502696990967,-81.01607791952269
996,-45.0,300,0.23333333333333334,-0.28159815073013306,117.48307800292969,3.180638313293457,-79.21527402354654
997,186.0,270,0.7925925925925926,0.20413775742053986,1324.2484130859375,0.8427118062973022,-65.95451032236922
998,-99.0,300,0.11333333333333333,0.20814643800258636,455.93731689453125,3.1149747371673584,-67.60678480625076
999,-102.0,300,0.10666666666666667,0.07798570394515991,367.8062438964844,2.8880486488342285,-69.32644556593822
1000,-139.5,300,0.023333333333333334,-0.08268226683139801,566.7427368164062,4.9564619064331055,-72.8351232876413
1001,-32.5,131,0.16793893129770993,-0.18853235244750977,90.18397521972656,2.994577646255493,-70.81836712325922
1002,-129.0,300,0.04666666666666667,-0.21765457093715668,557.9652709960938,4.255331993103027,-73.72744876709626
1003,-38.0,100,0.08,0.3894379436969757,117.339111328125,3.141245126724243,-71.94107632874145
1004,-124.5,300,0.056666666666666664,-0.3539855480194092,447.5377197265625,3.518648386001587,-74.56902251230436
1005,-130.5,300,0.043333333333333335,0.6072654128074646,521.08203125,3.4766194820404053,-77.36557138668914
1006,-141.0,300,0.02,-0.10856538265943527,592.4877319335938,3.583102226257324,-80.54729281735467
1007,-145.5,300,0.01,0.014944483526051044,607.99072265625,4.430595397949219,-83.79492817648695
1008,11.0,50,0.48,0.327970415353775,36.37433624267578,1.0575007200241089,-79.0551817676626
1009,-97.5,300,0.11666666666666667,-0.6951354146003723,302.17669677734375,3.4266622066497803,-79.97742267927947
1010,-123.0,300,0.06,-0.09926345944404602,431.6498107910156,3.342991590499878,-82.1285515453155
1011,-105.0,300,0.1,0.008222109638154507,380.0555725097656,3.465876579284668,-83.27212396804973
1012,-72.0,300,0.17333333333333334,-0.18774265050888062,155.69313049316406,2.5046184062957764,-82.70851776964723
1013,-144.0,300,0.013333333333333334,-0.3556762933731079,602.2769775390625,5.1660614013671875,-85.77309188116487
1014,-127.5,276,0.025362318840579712,-0.023482641205191612,526.0869140625,3.736748456954956,-87.85943728710663
1015,0.5,32,0.34375,-0.18750011920928955,0.666227400302887,1.5415995121002197,-83.44146542275129
1016,-36.0,126,0.14285714285714285,0.09730460494756699,127.55768585205078,2.783125877380371,-81.06939215161373
1017,-138.0,300,0.02666666666666667,0.6736053228378296,574.3071899414062,4.129785060882568,-83.91592254403304
1018,-145.5,300,0.01,-0.4752161204814911,603.678955078125,4.795942306518555,-86.99512641683138
1019,-35.5,164,0.18902439024390244,-0.7330302596092224,95.53644561767578,3.21821928024292,-84.42037009598981
1020,-108.0,300,0.09333333333333334,0.1182781532406807,345.8554992675781,4.103417873382568,-85.59935159119033
1021,-117.0,300,0.07333333333333333,0.07790068536996841,438.20806884765625,3.473195791244507,-87.1693840116308
1022,-83.0,199,0.05527638190954774,-0.16162478923797607,300.4311828613281,3.339254856109619,-86.96091481104926
1023,-111.0,300,0.08666666666666667,0.43762126564979553,424.5799560546875,3.9918124675750732,-88.1628690704968
1024,-88.5,285,0.12631578947368421,-0.04860508069396019,287.91827392578125,3.936694383621216,-88.17972561697195
1025,-37.0,110,0.10909090909090909,-0.5508852601051331,99.61732482910156,3.13092041015625,-85.62073933612335
1026,-2.0,10,0.2,-0.40143266320228577,0.834578812122345,1.4804102182388306,-81.43970236931717
